sid_index	SNP	Chr	GenDist	ChrPos	PValue	SnpWeight	SnpWeightSE	SnpFractVarExpl	Mixing	Nullh2
30	csnp366	6	300	300	7.31968619444e-09	0.407610986541	0.0698711707483	0.181593852882	0.0	0.46013
1043	snp10418	6	10430	10430	6.75454408843e-07	0.350926881879	0.0701787981378	0.156340645038	0.0	0.46013
1006	snp10045	6	10060	10060	9.51047277523e-07	0.346266532956	0.0702019898863	0.154264423482	0.0	0.46013
576	snp5863	6	5760	5760	1.29950128212e-06	0.341960684569	0.0702231352528	0.152346134661	0.0	0.46013
179	snp1787	6	1790	1790	1.83565549996e-06	-0.33713375071	0.0702465176196	0.150195698226	0.0	0.46013
35	csnp398	6	350	350	5.16994685681e-06	0.322244645236	0.0703165020932	0.143562486369	0.0	0.46013
1018	snp10178	6	10180	10180	7.28342524217e-06	-0.317167999779	0.070339626407	0.141300801481	0.0	0.46013
33	csnp374	6	330	330	9.52384539082e-06	0.313140443982	0.0703577055687	0.139506494166	0.0	0.46013
687	snp6903	6	6870	6870	1.09758777313e-05	-0.310989320813	0.070367265141	0.138548152126	0.0	0.46013
272	snp2858	6	2720	2720	1.20046598195e-05	0.309623776999	0.0703732987443	0.137939791776	0.0	0.46013
724	snp7223	6	7240	7240	1.46764864452e-05	0.306539931708	0.0703868250287	0.136565914804	0.0	0.46013
832	snp8305	6	8320	8320	1.56284025848e-05	-0.305569446602	0.0703910532037	0.13613355617	0.0	0.46013
681	snp6875	6	6810	6810	1.87119396657e-05	-0.302772242652	0.0704031635442	0.134887380136	0.0	0.46013
794	snp7989	6	7940	7940	2.47189118802e-05	0.298398614134	0.0704218716321	0.132938894742	0.0	0.46013
567	snp5805	6	5670	5670	2.67179504577e-05	-0.297166054693	0.0704270938212	0.13238977996	0.0	0.46013
888	snp8921	6	8880	8880	2.98353423756e-05	-0.295408613176	0.0704345018186	0.131606826147	0.0	0.46013
158	snp1570	6	1580	1580	4.47770371977e-05	-0.288856468341	0.0704617265442	0.128687794854	0.0	0.46013
421	snp4424	6	4210	4210	5.84659822857e-05	-0.284474568504	0.0704795872675	0.126735624523	0.0	0.46013
274	snp2863	6	2740	2740	6.32282765459e-05	0.283176185233	0.0704848262156	0.126157184715	0.0	0.46013
635	snp6474	6	6350	6350	6.47322939376e-05	0.282785307629	0.0704863986288	0.125983045714	0.0	0.46013
341	snp3569	6	3410	3410	6.76459433476e-05	0.282051907189	0.0704893429795	0.125656310135	0.0	0.46013
878	snp8755	6	8780	8780	7.24985282604e-05	0.280894249948	0.0704939747665	0.125140564864	0.0	0.46013
96	snp1044	6	960	960	8.42912674283e-05	-0.278360349446	0.0705040453716	0.124011692556	0.0	0.46013
317	snp3318	6	3170	3170	8.72700882656e-05	-0.277773398245	0.0705063648991	0.123750201249	0.0	0.46013
571	snp5829	6	5710	5710	9.22856345705e-05	0.276826549963	0.0705100961965	0.123328373002	0.0	0.46013
57	snp694	6	570	570	0.000114694584213	-0.273114211543	0.0705246008367	0.121674497471	0.0	0.46013
844	snp8395	6	8440	8440	0.000123944459131	0.271778317548	0.0705297717322	0.121079346345	0.0	0.46013
489	snp5112	6	4890	4890	0.000140009773582	0.269666743434	0.070537892605	0.120138623715	0.0	0.46013
779	snp7889	6	7790	7790	0.000141091053687	-0.269532944208	0.0705384050162	0.120079015124	0.0	0.46013
696	snp6968	6	6960	6960	0.000193540785317	-0.263981726578	0.070559437168	0.117605904656	0.0	0.46013
977	snp9792	6	9770	9770	0.00021096844645	-0.262448756937	0.0705651669923	0.116922954803	0.0	0.46013
828	snp8276	6	8280	8280	0.000219035931617	0.261778964374	0.0705676598743	0.116624557026	0.0	0.46013
622	snp6385	6	6220	6220	0.000305083329672	-0.255795469731	0.070589643222	0.113958863799	0.0	0.46013
377	snp4050	6	3770	3770	0.000346488664909	0.253463118919	0.0705980727796	0.11291978344	0.0	0.46013
174	snp1708	6	1740	1740	0.000356686871173	0.252928758434	0.0705999930473	0.112681721704	0.0	0.46013
100	snp1072	6	1000	1000	0.00036001889647	-0.252757258198	0.0706006084771	0.11260531702	0.0	0.46013
17	csnp194	6	170	170	0.000616833863629	0.24263941825	0.0706361685428	0.108097740925	0.0	0.46013
733	snp7316	6	7330	7330	0.000635404159974	0.242070985343	0.0706381227377	0.10784449966	0.0	0.46013
865	snp8629	6	8650	8650	0.000737875152178	-0.239187276797	0.0706479651062	0.106559785158	0.0	0.46013
92	snp1023	6	920	920	0.000821924071255	-0.237087204106	0.0706550577744	0.105624186502	0.0	0.46013
242	snp2424	6	2420	2420	0.000859974548606	0.236201221417	0.0706580310707	0.105229474349	0.0	0.46013
102	snp1081	6	1020	1020	0.000921891797586	0.234834276251	0.0706625963635	0.104620489686	0.0	0.46013
776	snp7869	6	7760	7760	0.00100204921879	0.233185627856	0.0706680668434	0.103886004051	0.0	0.46013
790	snp7967	6	7900	7900	0.0010361583963	0.232520810443	0.0706702617909	0.103589822742	0.0	0.46013
