sid_index	SNP	Chr	GenDist	ChrPos	PValue	SnpWeight	SnpWeightSE	SnpFractVarExpl	Mixing	Nullh2
33	csnp253	4	330	330	2.20652807506e-06	0.33101015082	0.0695187594823	0.149037762759	0.0	0.448058
362	snp3286	4	3620	3620	4.47378992507e-06	0.320946609243	0.069566026638	0.144506639715	0.0	0.448058
455	snp4145	4	4550	4550	2.85303631901e-05	-0.293002267022	0.0696894743937	0.131924662286	0.0	0.448058
2	csnp9	4	20	20	2.90843256718e-05	0.292698941627	0.0696907515768	0.131788089622	0.0	0.448058
461	snp4186	4	4610	4610	3.09902095846e-05	0.291695677864	0.0696949663336	0.131336368771	0.0	0.448058
696	snp6596	4	6960	6960	3.41517130994e-05	0.290153889634	0.0697014147549	0.13064217656	0.0	0.448058
24	csnp203	4	240	240	3.48450367356e-05	0.28983393869	0.0697027485711	0.13049811822	0.0	0.448058
599	snp5541	4	5990	5990	3.55225721995e-05	-0.289527053307	0.0697040265128	0.130359942666	0.0	0.448058
228	snp2139	4	2280	2280	3.69187515655e-05	-0.28891178682	0.0697065844762	0.130082918108	0.0	0.448058
3	csnp11	4	30	30	4.37365718739e-05	-0.28619243341	0.0697178238692	0.128858525602	0.0	0.448058
244	snp2313	4	2440	2440	4.86669150924e-05	-0.284465874233	0.0697249038357	0.128081140025	0.0	0.448058
458	snp4172	4	4580	4580	5.15870905504e-05	-0.283519808119	0.0697287648231	0.127655172493	0.0	0.448058
407	snp3676	4	4070	4070	5.66182890737e-05	-0.282002776002	0.0697349286868	0.126972126755	0.0	0.448058
578	snp5381	4	5780	5780	5.88513392326e-05	0.28136993965	0.0697374900334	0.126687191342	0.0	0.448058
657	snp6244	4	6570	6570	6.20487474738e-05	0.280502254576	0.0697409924025	0.126296514978	0.0	0.448058
1011	snp10124	4	10110	10110	6.42886889748e-05	-0.279919227822	0.0697433395873	0.126034006402	0.0	0.448058
671	snp6365	4	6710	6710	7.75254577371e-05	0.276822260226	0.0697557243706	0.124639592604	0.0	0.448058
57	csnp396	4	570	570	9.06364265167e-05	0.274212712495	0.0697660513158	0.12346464025	0.0	0.448058
6	csnp24	4	60	60	9.91143509826e-05	0.272708894048	0.06977195737	0.122787543985	0.0	0.448058
1025	snp10272	4	10250	10250	0.000108575411184	0.271167635177	0.0697779762506	0.122093590119	0.0	0.448058
144	snp1306	4	1440	1440	0.000111106644855	0.270776758494	0.0697794971863	0.12191759737	0.0	0.448058
66	snp530	4	660	660	0.000114500115056	0.270265691707	0.0697814824329	0.121687488866	0.0	0.448058
423	snp3828	4	4230	4230	0.000122920868195	0.269056633369	0.0697861638826	0.121143108734	0.0	0.448058
15	csnp114	4	150	150	0.000135309784784	-0.267412554442	0.0697924955469	0.12040286	0.0	0.448058
675	snp6422	4	6750	6750	0.000137131032582	0.267182902143	0.0697933768474	0.120299458745	0.0	0.448058
1026	snp10278	4	10260	10260	0.000162363299333	-0.264265936654	0.0698045039832	0.118986091135	0.0	0.448058
50	csnp350	4	500	500	0.000186645778857	-0.261836331203	0.0698136774482	0.117892158034	0.0	0.448058
990	snp9847	4	9900	9900	0.000206453099668	-0.260065127562	0.069820310835	0.117094671228	0.0	0.448058
82	snp632	4	820	820	0.000218433984106	0.259069665151	0.0698240189326	0.116646462947	0.0	0.448058
310	snp2800	4	3100	3100	0.000226505736937	0.258427471186	0.0698264034548	0.116357314256	0.0	0.448058
504	snp4687	4	5040	5040	0.000234863229501	-0.25778476016	0.0698287838904	0.116067932758	0.0	0.448058
304	snp2740	4	3040	3040	0.000310476348882	-0.252783943714	0.0698471004175	0.11381630847	0.0	0.448058
845	snp8217	4	8450	8450	0.000311476199512	0.252725810157	0.069847311206	0.113790133758	0.0	0.448058
734	snp6975	4	7340	7340	0.000334604578521	0.251427570544	0.0698520057425	0.113205599637	0.0	0.448058
41	csnp293	4	410	410	0.000338659283384	-0.251208652851	0.0698527949528	0.113107031654	0.0	0.448058
871	snp8568	4	8710	8710	0.000385537547318	0.248841316162	0.0698612848556	0.112041135146	0.0	0.448058
551	snp5120	4	5510	5510	0.000400138203314	0.248158776679	0.0698637175054	0.111733820832	0.0	0.448058
122	snp1040	4	1220	1220	0.000403346048923	0.248011936553	0.0698642399762	0.111667705869	0.0	0.448058
882	snp8693	4	8820	8820	0.000426156846592	0.246998118572	0.0698678386903	0.111211232968	0.0	0.448058
561	snp5223	4	5610	5610	0.000426381072037	0.24698840647	0.0698678730928	0.111206860081	0.0	0.448058
611	snp5684	4	6110	6110	0.000466085160922	-0.245339507967	0.0698736940209	0.110464441326	0.0	0.448058
462	snp4232	4	4620	4620	0.000515460449095	-0.24346256752	0.0698802719449	0.109619346382	0.0	0.448058
53	csnp371	4	530	530	0.000531141149039	0.242901441031	0.0698822285402	0.10936669843	0.0	0.448058
80	snp619	4	800	800	0.00058457574796	-0.241098623134	0.069888483875	0.108554977263	0.0	0.448058
543	snp5027	4	5430	5430	0.000620022459196	0.239985426601	0.069892322845	0.108053759036	0.0	0.448058
184	snp1721	4	1840	1840	0.000675183554233	0.238365510134	0.0698978771789	0.107324389482	0.0	0.448058
959	snp9428	4	9590	9590	0.000728078775389	-0.236923657495	0.06990278896	0.106675193405	0.0	0.448058
208	snp1927	4	2080	2080	0.000732374858217	-0.23681086025	0.0699031719411	0.106624406294	0.0	0.448058
825	snp8040	4	8250	8250	0.000783763547308	-0.235507178625	0.0699075849515	0.1060374219	0.0	0.448058
724	snp6874	4	7240	7240	0.000849205762034	-0.233957140893	0.0699127998256	0.10533951534	0.0	0.448058
174	snp1647	4	1740	1740	0.000857524932155	0.233768086215	0.0699134334895	0.105254393219	0.0	0.448058
209	snp1935	4	2090	2090	0.000858682690693	0.233741910677	0.0699135211826	0.105242607648	0.0	0.448058
418	snp3760	4	4180	4180	0.000922761417503	0.232341807473	0.0699181973251	0.104612209309	0.0	0.448058
771	snp7455	4	7710	7710	0.000923905155551	-0.232317644306	0.0699182777773	0.104601329811	0.0	0.448058
858	snp8358	4	8580	8580	0.000993180914869	-0.230903337505	0.0699229720251	0.103964536284	0.0	0.448058
26	csnp212	4	260	260	0.00102605567447	0.230263830189	0.0699250851099	0.10367659726	0.0	0.448058
85	snp652	4	850	850	0.00104285770053	-0.229944261424	0.0699261388215	0.103532710997	0.0	0.448058
1	csnp8	4	10	10	0.00105082401321	0.229794404086	0.0699266324354	0.10346523753	0.0	0.448058
277	snp2531	4	2770	2770	0.00112200955296	0.228500019516	0.0699308824611	0.102882439148	0.0	0.448058
784	snp7611	4	7840	7840	0.0011585584508	-0.227864634827	0.0699329598258	0.102596356342	0.0	0.448058
662	snp6278	4	6620	6620	0.0014123876306	-0.223902524935	0.0699457819186	0.100812411069	0.0	0.448058
566	snp5276	4	5660	5660	0.00147400152271	0.223040405069	0.0699485417916	0.100424240447	0.0	0.448058
149	snp1386	4	1490	1490	0.00164060481055	0.220865296581	0.0699554570908	0.0994448949435	0.0	0.448058
367	snp3333	4	3670	3670	0.00168216384022	0.220354449217	0.0699570712968	0.099214885235	0.0	0.448058
270	snp2482	4	2700	2700	0.0016886690746	0.220275537837	0.0699573203091	0.0991793552806	0.0	0.448058
867	snp8529	4	8670	8670	0.00170773905802	0.220045808976	0.0699580447273	0.0990759195541	0.0	0.448058
896	snp8763	4	8960	8960	0.00177689815754	-0.219231979024	0.0699606048852	0.0987094915303	0.0	0.448058
635	snp5921	4	6350	6350	0.00195542397486	0.217258368807	0.0699667737151	0.0978208708927	0.0	0.448058
921	snp9019	4	9210	9210	0.00204616901782	-0.21631774077	0.0699696939771	0.0973973518621	0.0	0.448058
198	snp1855	4	1980	1980	0.00207673667035	-0.216009482517	0.0699706482087	0.097258558172	0.0	0.448058
538	snp4994	4	5380	5380	0.00207692001201	-0.216007646187	0.0699706538891	0.097257731362	0.0	0.448058
795	snp7727	4	7950	7950	0.00211060091724	0.21567279492	0.0699716888755	0.0971069641313	0.0	0.448058
829	snp8103	4	8290	8290	0.00214016624348	0.2153828689	0.0699725836938	0.0969764245532	0.0	0.448058
978	snp9787	4	9780	9780	0.00223519573361	-0.214475191597	0.069975377263	0.0965677416346	0.0	0.448058
279	snp2536	4	2790	2790	0.00236960007834	0.213249934118	0.0699791293655	0.0960160678173	0.0	0.448058
302	snp2734	4	3020	3020	0.00254024392977	0.21178275	0.069983593775	0.0953554662077	0.0	0.448058
637	snp5967	4	6370	6370	0.00258865005422	0.21138295542	0.069984804894	0.0951754581638	0.0	0.448058
378	snp3404	4	3780	3780	0.00259001928439	-0.211371746288	0.0699848388172	0.0951704112371	0.0	0.448058
186	snp1727	4	1860	1860	0.0026482774319	-0.210899760313	0.0699862655805	0.0949578989211	0.0	0.448058
529	snp4912	4	5290	5290	0.00268681249383	-0.210592743637	0.0699871919315	0.0948196642525	0.0	0.448058
987	snp9841	4	9870	9870	0.00269191072095	0.210552426415	0.0699873134782	0.0948015113694	0.0	0.448058
698	snp6610	4	6980	6980	0.00275857286612	0.210031569732	0.0699888816233	0.0945669949517	0.0	0.448058
45	csnp324	4	450	450	0.00284427091587	-0.209378589645	0.0699908420166	0.0942729897948	0.0	0.448058
648	snp6079	4	6480	6480	0.00293891763094	0.208677948664	0.069992938649	0.0939575252571	0.0	0.448058
13	csnp105	4	130	130	0.00307507605216	-0.20770524614	0.0699958376575	0.0935195646454	0.0	0.448058
509	snp4717	4	5090	5090	0.00329645883681	0.206204412693	0.0700002838833	0.0928438123802	0.0	0.448058
493	snp4567	4	4930	4930	0.00336432235666	-0.205762694795	0.0700015862796	0.0926449283063	0.0	0.448058
884	snp8698	4	8840	8840	0.00356194223974	0.204521046169	0.0700052321673	0.0920858743534	0.0	0.448058
482	snp4454	4	4820	4820	0.00357657265199	-0.204431630827	0.070005493861	0.0920456149761	0.0	0.448058
1007	snp10092	4	10070	10070	0.0036386512196	0.204055888591	0.0700065922919	0.0918764365322	0.0	0.448058
910	snp8911	4	9100	9100	0.00366065501667	-0.203924102811	0.0700069770668	0.0918170998084	0.0	0.448058
311	snp2818	4	3110	3110	0.00368692364492	0.203767712552	0.0700074333541	0.0917466848857	0.0	0.448058
701	snp6642	4	7010	7010	0.00382418837884	-0.202966598736	0.0700097651639	0.0913859823192	0.0	0.448058
705	snp6679	4	7050	7050	0.00401515037103	0.201894429155	0.0700128714443	0.0909032365327	0.0	0.448058
91	snp722	4	910	910	0.00402648044781	0.20183227893	0.0700130509967	0.0908752533107	0.0	0.448058
630	snp5872	4	6300	6300	0.00407353333027	-0.201575858567	0.0700137912073	0.0907597996998	0.0	0.448058
708	snp6723	4	7080	7080	0.0041225595279	0.201311524147	0.0700145532704	0.0906407827739	0.0	0.448058
837	snp8162	4	8370	8370	0.0041324492165	-0.20125854741	0.0700147058784	0.0906169299271	0.0	0.448058
